Ra,feed_rate_mm,rpm,depth_mm,filepath
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-18\18_data\e00\d00\e00000dc.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-18\18_data\e00\d00\e00000f0.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-18\18_data\e00\d00\e0000148.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-18\18_data\e00\d00\e000014d.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-18\18_data\e00\d00\e0000183.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-18\18_data\e00\d00\e0000200.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-18\18_data\e00\d00\e0000258.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-18\18_data\e00\d00\e00003b9.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-18\18_data\e00\d00\e0000424.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-18\18_data\e00\d00\e0000561.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-18\18_data\e00\d00\e0000589.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-18\18_data\e00\d00\e0000660.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-18\18_data\e00\d00\e00006d4.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-18\18_data\e00\d00\e00006ec.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-18\18_data\e00\d00\e0000865.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-18\18_data\e00\d00\e00008be.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-18\18_data\e00\d00\e0000e43.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-18\18_data\e00\d00\e0000ea2.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-18\18_data\e00\d00\e0000ee7.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-18\18_data\e00\d00\e0000f23.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-18\18_data\e00\d00\e0000fc1.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-19\19_data\e00\d00\e0000011.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-19\19_data\e00\d00\e00000ab.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-19\19_data\e00\d00\e0000109.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-19\19_data\e00\d00\e0000150.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-19\19_data\e00\d00\e0000247.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-19\19_data\e00\d00\e0000248.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-19\19_data\e00\d00\e000038e.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-19\19_data\e00\d00\e0000620.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-19\19_data\e00\d00\e000067a.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-19\19_data\e00\d00\e00006af.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-19\19_data\e00\d00\e000087b.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-19\19_data\e00\d00\e000093a.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-19\19_data\e00\d00\e0000a8f.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-19\19_data\e00\d00\e0000a97.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-19\19_data\e00\d00\e0000af8.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-19\19_data\e00\d00\e0000b08.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-19\19_data\e00\d00\e0000b10.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-19\19_data\e00\d00\e0000ba5.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-19\19_data\e00\d00\e0000c94.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-19\19_data\e00\d00\e0000cd7.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-19\19_data\e00\d00\e0000cfa.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-19\19_data\e00\d00\e0000dae.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-2\2_data\e00\d00\e000001b.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-2\2_data\e00\d00\e000010d.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-2\2_data\e00\d00\e00001f7.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-2\2_data\e00\d00\e0000209.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-2\2_data\e00\d00\e0000271.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-2\2_data\e00\d00\e00004c7.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-2\2_data\e00\d00\e00004cd.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-2\2_data\e00\d00\e0000505.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-2\2_data\e00\d00\e000052b.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-2\2_data\e00\d00\e000068b.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-2\2_data\e00\d00\e000072c.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-2\2_data\e00\d00\e0000772.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-2\2_data\e00\d00\e0000804.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-2\2_data\e00\d00\e0000864.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-2\2_data\e00\d00\e00008b8.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-2\2_data\e00\d00\e0000b99.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-2\2_data\e00\d00\e0000bce.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-2\2_data\e00\d00\e0000c8f.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-2\2_data\e00\d00\e0000d3a.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-2\2_data\e00\d00\e0000df9.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-2\2_data\e00\d00\e0000f1a.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-2\2_data\e00\d00\e0000f58.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-20\20_data\e00\d00\e000001b.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-20\20_data\e00\d00\e000010d.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-20\20_data\e00\d00\e00001f7.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-20\20_data\e00\d00\e0000209.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-20\20_data\e00\d00\e0000271.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-20\20_data\e00\d00\e00004c7.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-20\20_data\e00\d00\e00004cd.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-20\20_data\e00\d00\e0000505.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-20\20_data\e00\d00\e000052b.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-20\20_data\e00\d00\e000068b.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-20\20_data\e00\d00\e000072c.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-20\20_data\e00\d00\e0000772.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-20\20_data\e00\d00\e0000804.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-20\20_data\e00\d00\e0000864.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-20\20_data\e00\d00\e00008b8.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-20\20_data\e00\d00\e0000b99.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-20\20_data\e00\d00\e0000bce.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-20\20_data\e00\d00\e0000c8f.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-20\20_data\e00\d00\e0000d3a.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-20\20_data\e00\d00\e0000df9.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-20\20_data\e00\d00\e0000f1a.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-20\20_data\e00\d00\e0000f58.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-3\3_data\e00\d00\e0000128.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-3\3_data\e00\d00\e00001ad.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-3\3_data\e00\d00\e00001d5.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-3\3_data\e00\d00\e00003a2.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-3\3_data\e00\d00\e00004a5.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-3\3_data\e00\d00\e0000527.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-3\3_data\e00\d00\e0000610.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-3\3_data\e00\d00\e000061e.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-3\3_data\e00\d00\e00007e1.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-3\3_data\e00\d00\e00007f2.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-3\3_data\e00\d00\e0000814.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-3\3_data\e00\d00\e0000825.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-3\3_data\e00\d00\e0000831.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-3\3_data\e00\d00\e00008d1.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-3\3_data\e00\d00\e00009c1.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-3\3_data\e00\d00\e0000a76.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-3\3_data\e00\d00\e0000a9a.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-3\3_data\e00\d00\e0000cb1.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-3\3_data\e00\d00\e0000d2e.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-3\3_data\e00\d00\e0000e02.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-3\3_data\e00\d00\e0000eb8.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-3\3_data\e00\d00\e0000f4c.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-4\4_data\e00\d00\e0000018.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-4\4_data\e00\d00\e000019c.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-4\4_data\e00\d00\e00002d3.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-4\4_data\e00\d00\e0000545.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-4\4_data\e00\d00\e00005b6.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-4\4_data\e00\d00\e00005fc.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-4\4_data\e00\d00\e0000614.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-4\4_data\e00\d00\e0000652.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-4\4_data\e00\d00\e00007dd.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-4\4_data\e00\d00\e00007f3.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-4\4_data\e00\d00\e0000883.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-4\4_data\e00\d00\e00008d8.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-4\4_data\e00\d00\e00009b3.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-4\4_data\e00\d00\e00009f8.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-4\4_data\e00\d00\e0000a17.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-4\4_data\e00\d00\e0000b02.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-4\4_data\e00\d00\e0000b49.au
2.31,10,500,0.75,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-500rpm\doc-0.75mm Ra-2.31\10-500-0.75-4\4_data\e00\d00\e0000b53.au
